Address,Deposit,Reward,PointOnLane
0x417250509f086cf63bff5663b040a6cf9fbbe55a,89999900000000000000,7024945153779184784.463471,0.07805503288091636529
0x005d64b3fedd6d53edf19142087d51c7ac6ba595,146625000000000000000000,11444819196164362060646.25,0.07805503288091636529
0x44011dccd9c3b25e2ac164fa47909435ec45a51a,3000000000000000000000,234165098642749095870,0.07805503288091636529
0x44eba643159ff6e9898ded7ebb3a9d22fa5674e4,6035816676592630560696,471125869154621117680.05175780009505264184,0.07805503288091636529
0x7325e8d39857ae9a0c553b0cdc98fa0f237fbbdd,51000000000000000000,3980806676926734629.79,0.07805503288091636529
0x461e76a4fe9f27605d4097a646837c32f1ccc31c,68684905439272626125200,5361202552485056138777.914634004280474308,0.07805503288091636529
0x876b23ffd0c48333888ecf84eae1b5c81063f161,11000100000000000000,858613167193368109.826529,0.07805503288091636529
0x5b62198cfa198e656bb57212c2effcb28b58fa19,27225952146186267230,2125122589984824572.7760826235642364467,0.07805503288091636529
0xde548bdb2bba521a7de04447b3b9b2bf5147c72f,2536521981716455160312,197988306686045047076.56580518931130237048,0.07805503288091636529
0x55de098dafc1c5491233f5e2930a4dc487b27926,90157556838066213120131,7037251063458344356426.51862333231064865299,0.07805503288091636529
0x1f568b5a7b93249de03582c87be991c57df556cb,1306837000000000000000000,102005205004998100066487.73,0.07805503288091636529
0x174fc0a535b9d11c8f48c56b3b836c6384b9df37,400000000000000000000000,31222013152366546116000,0.07805503288091636529
0x23242b1f6b936d7f1da3cad7edff5b8629c48eaa,219632000000000000000000,17143382981701423141373.28,0.07805503288091636529
0x0ffe65e48ab2ae62455b79372c2a3f0c5c2ed3e2,37533000000000000000000,2929639549119433938429.57,0.07805503288091636529
0x0069098b141c40d609bcf08226d2d14d70169d22,181824000000000000000000,14192278298539737202488.96,0.07805503288091636529
0x457897a64f659766d5c68b499f15c02e27aeeef4,497367617083807363563,38822045705379603899.16169104045554392827,0.07805503288091636529
0x7e0390445a28ac1d571c093986ed31eb28bd7aa4,6421239000000000000000000,501210021281222520538394.31,0.07805503288091636529
0x1c84a11faaaad83d34533e9ef2d79482c8dd3395,5454560000000000000000000,425755860150931169456222.4,0.07805503288091636529
0x32d9fe2a947e299637be0b252eb2a755b4d50aa2,6385562400000000000000000,498425283095143219740489.096,0.07805503288091636529
0x8bc36adc011532d198c9ab62036bc24c594fa25f,6250000000000000000000000,487843955505727283062500,0.07805503288091636529
0xb57a9e28f1614e18ce949f0e8a5acc221a9b2a42,72094926000000000000,5627371819477232167.77151854,0.07805503288091636529
0x5dec180f0d414b4f3606e759c408a6b3561b1b2e,4974772000000000000000000,388305992035062068386463.88,0.07805503288091636529
0x7de4806af9517ced1bd09678ab90b28bd696b49c,8165010000000000000000000,637320124023010931756502.9,0.07805503288091636529
0x441e7917ffad849670f24736a26e3230e9b077c4,3348080000000000000000000,261334494487938464300143.2,0.07805503288091636529
0x02fe842b7a312301ef02e4a82352f9a97a813dfb,1652000000000000000000000,128946914319273835459080,0.07805503288091636529
0x5fd7d1e6a29de4076785f4f4c83ec4c4e4bc7b85,1640000000000000000000000,128010253924702839075600,0.07805503288091636529
0x91117b2f461393717e7bd0c6b994f682163addf2,1000000000000000000,78055032880916365.29,0.07805503288091636529
0x3ad3b4df9fa3e11871f02face0c667198ea28134,12530905080000000000000000,978100208047041916867596.6732,0.07805503288091636529
0x21ff3499de358f9d3ed80a76410e4a61e6d0c7ca,1000000000000000000000000,78055032880916365290000,0.07805503288091636529
0xe4b6b65d91c837efc1714de47462ca6bf3f82011,4545456000000000000000000,354795717538758578105622.24,0.07805503288091636529
0x24a26ef47b2c211e3cb244d12b14efbb80e631bb,8730987000000000000000000,681497477367853333434241.23,0.07805503288091636529
0x55b7753ff690c5ca1c5d1499b31aecb180575585,130574187403744116546756,10191972491198182505270.33796178244186049924,0.07805503288091636529
0x8fc3d46525daf94552c464ac5b296661ec78b428,105832145350369341427600,8260731585180998969840.577492652411688004,0.07805503288091636529
0x29d9e186e8070f65f3e37046eed5ab8fef5304fc,299288222000000000000000,23360952009080996698346.61438,0.07805503288091636529
0x6a6b81b62389ef53e201b855b30b1b92d73b1c4f,500000000000000000000,39027516440458182645,0.07805503288091636529
0x5831919eefa1198235eef143bdab5a62d73b5d06,51283359424605031666346,4002206103063424559547.7060576418446258718,0.07805503288091636529
0x3ba7d96cc7b7a48c511f149fb3a7323f195c29e9,15337531797346244058155127,1196832423116490156228797.79612978698895455721,0.07805503288091636529
0x313b1578541b28e6e2aede9b8b272f313feedaca,11413452000000000000000000,890228246190178826509776.72,0.07805503288091636529
0x4751a34d59d6dfce65a4373e6a80bd9c980314c2,149191607959529608968645,11635138597039363221560.84420589481266231615,0.07805503288091636529
0xc00054b8274252ecb8a0b2612b9779f3b647b436,102116486215178998386688,7962303825917696815767.37324544941531959296,0.07805503288091636529
0xf27c223b051ac3264c59b9ee8ca0f306406003a5,2000000000000000000000,155945511269151924340,0.07805503288091636529
0xc8aa3d70e3b235e6be04db0d9653002139f03408,37971913590000000000000,2467214949707998351094.1084213,0.07805503288091636529
0x80219c70d4a36cd682fce07cf70f7591f0629469,100000000000000000000,7795494172864864968,0.07805503288091636529
0x988077831dc3b966afecc56597325adea2775d1e,8822232000000000000000000,687712771340691398859689.28,0.07805503288091636529
0x76df0e2c108caf0b7e9a0f3f559765bf95fde4ea,5977531310004317087218,465944175271919462228.14295324508458240324,0.07805503288091636529
0xdb5fa89c845b180a3dc6c115c65dbcc0f03b70f5,20377067031670925400494,1588357186749429647293.21062544199378666822,0.07805503288091636529
0x7a198392a9fd3b24cd6f3cbf9f15ed48269c8fcf,11872503399064190761727,925246769050981674297.09066509865143284329,0.07805503288091636529
0xb16a65c8fdab16d0389ac98ec58f1224867b847f,36858856521630021052855,2872444219545128461697.03773247365031776425,0.07805503288091636529
0x996c33509abeb3544e335df39651a7fb0463ae6a,6920360750000000000000000,539224217026268355471579.2375,0.07805503288091636529
0xe7d8b1abf45a2b6c25cb5213f5159e3f34102b1f,1913984028731674372977098,112437210003935233688935.85451052950084630132,0.07805503288091636529
0x3c81726c948ca39153a2cc21fb35db5616c63927,4950677446937468051585,385677154265770536999.5654102673636270536,0.07805503288091636529
0x41c2ceb45eae87355b7e3fce88db134da1c0bdaa,6147563411182759768053435,478904834051758541679377.77965010583385178245,0.07805503288091636529
0xefef0574bbbc8ffb25203bb99ded16042bc13f96,6519908673399136244436,507754256996142105642.88397733036635597268,0.07805503288091636529
0x990ae042aad54df25efe7a490c94ebc5334d0460,36690187652761842030493,2855493401443592221362.22695796673791629976,0.07805503288091636529
0xfa8118fec97722451e36e84be84c37dd960a1ef2,1000000000000000000000,77621792365901909290,0.07805503288091636529
0x57ca70e4bd188bf68de0338567cc7530b88215fb,387241038354523523426035,30046784993278738479862.85554315307660080435,0.07805503288091636529
0xe5cd73fa00a0a439295b04ef54071880aaa07f79,9476416964389281943494,733715490697305287027.93190151958083059834,0.07805503288091636529
0x04d7f6fef63fa817fff8ecfd06f6a0d1c1399780,1217898186209570725668,94039926217874240913.31758092221869338868,0.07805503288091636529
0x1c13ced2685a4f4b9d9aae39e5e2e08ee0b22fe0,38244000000000000000000,2931033054238843574526,0.07805503288091636529
0xdd27899a4364fe613f154964d0659267a448f98b,600000000000000000000,45915751850799340128,0.07805503288091636529
0x8224a40c8fcb20c5e20d3971431dfd3e3629b426,1850000000000000000000,141231117912187589394.5,0.07805503288091636529
0xe740014b1fb2c46fbd5a5edc435805f73d221b37,8160052697000000000000,621872329975653388984.14873935,0.07805503288091636529
0x4a47e143435dffffb303f979c1eae7975dc3b449,882984375000000000000000,67171829990475521641827.65625,0.07805503288091636529
0x14cc8e7e381c4086a90a3f4e19954e7e7b481786,11295261675000000000000000,857157727288597869156143.08725,0.07805503288091636529
0x29227fb595d091bca244e76201c0dd50641d96c8,6166000000000000000000,467622594019596372627.16,0.07805503288091636529
0xa9b1b4e291eab1c429c0fbc32f209b7129391c0d,17942556708347145821280,1359933218905421486085.9372148331647266048,0.07805503288091636529
0x9586d6a2afd0b667c5ba584463da392d1c242477,278444000000000000000000,21099031673999963439674.28,0.07805503288091636529
0x44d142fa5ead699cb550ca9d2ab0022b74853362,3513852661157498635810,265969977624893199664.3227636693558375735,0.07805503288091636529
0xf4ed3e25a30d1fc3a93bc2a0c0b1c290a8e61077,1600000000000000000000,120947848169168469888,0.07805503288091636529
0xfedaa17ac2bd92fc715e3b2706b9f10a0514d225,55679451430000000000000,4200804357644119704490.7011974,0.07805503288091636529
0xb410d2a8b78fda835a3f7ad79c6cf6422dbb8406,11281686217429336519414,848828605342173067014.23230196899426633822,0.07805503288091636529
0x31ffb3bcafb5ec36bd75cf6fd566684067c5dbcb,4916000000000000000000,369861886135040524710.8,0.07805503288091636529
0xf09509c38ae92bc584d6949e00e211b893c04dfa,1704013548523005601800,128003372554422453309.559057604013486612,0.07805503288091636529
0xc5f0f77565c5a690acab31a1394a31d91f76223c,220100263043229164124216,16509343640600166393801.70666437749933087016,0.07805503288091636529
0x996c81085c734510ec6e7f21dde3d425e5928ddd,2432518743871026161834,182227325723902575378.6806113161746987261,0.07805503288091636529
0x516c0757d2f413737a79c3792ca203d2ee3341d4,350000000000000000000,25914215317219959691.5,0.07805503288091636529
0x67acb72ea79131bb6061470413221b3584fce640,7419354839000000000000,548333515517479802180.13891911,0.07805503288091636529
0x5b4ee328d1e568bef9a3ea35408f80fbbf04370d,886521956712921095729,65476032775899519161.17462245844105292808,0.07805503288091636529
0x4a1526a0ce42146dfdef1c181a1c89fae371f7ce,2114394450141190085022,155414052524678914266.74613007567752780156,0.07805503288091636529
0x0a390fa42b25f9b8ea9fd753cc9b8e25c36412b2,21788631690730698168576,1595069255660509919593.69959697295659213824,0.07805503288091636529
0xacddf5468019a94d1b57436ce56246231016f4b2,2547099884708240262030,186190234048932815511.2149609423907869902,0.07805503288091636529
0x4aa5c3269420f3d82a96b515a6c470d3fb7db3fd,750000000000000000000,54787243165411647802.5,0.07805503288091636529
0xaaae7829176b3750d753f098fc5a9f0ebcadbff1,283662443925615681953609,20675280900789516534907.4859964348730432018,0.07805503288091636529
0xfe6ea6125517615908c48c5f4e7ed029c9a76efa,152549351321000000000000,11107934063553023150296.36283779,0.07805503288091636529
0xa9c57cf9119938308ee79dbabaa8ec7c1c01b7dd,58390254479937209862344,4244825862699014537155.40032440633224075464,0.07805503288091636529
0xf0b010869a6398d25c5819a33b24c66b429ed1b6,45300955416516669467948,3255184958304591540769.2814562005760496846,0.07805503288091636529
0x6ddcc01552414fb8a608929db23d7e4246302ad3,4766000000000000000000,338231646820914108956.04,0.07805503288091636529
0x7b561bb86b6ace103071141bd4ebfd7277f0e022,3500000000000000000000,245108785874757237545,0.07805503288091636529
0x4c3d8304ad6853ec3361faebced5ba59666506c6,137148596813713586435108,9396883513058048445864.90099881038661305464,0.07805503288091636529
0xa68cb4d30742294985c89f4aac26ab0d6485a103,22000151975482735302655,1442638759662100068557.79437826758556645055,0.07805503288091636529
0x5b4c20add9f62d5e2736a1d3dac40bdaa335154d,85942336137718673244286,5625321393588171841688.16568166414579765538,0.07805503288091636529
0x54cbc544a880fcf239562c93900fcdb8364e5740,11055403563348731566603,721316700190158988357.43257314476928233214,0.07805503288091636529
0x537e25f48bf94e007c5e778de4d5752592287567,20000000000000000000000,1304842036523096106400,0.07805503288091636529
0x3873aa8b03c5fbcac1325705e611ac98fe402e78,18459214313303138184368,1201226794528161973516.20120916336643444592,0.07805503288091636529
0x33e677e95cfc2113b5d1f636714da7ca5e0c4e3f,2763449672070955450187,179005706900406199997.24721329521391820827,0.07805503288091636529
0x6b1c9112df0be9d9a3e8987a96584519f6f81946,4959622840762515678458,314295311849236332975.51537065391587166738,0.07805503288091636529
0x8619fc67bd8219f4f52aff1640b3cbc83b7a9315,1025988912000000000000,61802196994838286398.91337776,0.07805503288091636529
0xc28b862a74be0ba62c68538f9bf2c3db7ba59cfc,748308155665822847475,43853677812777186857.675897512711654875,0.07805503288091636529
0xe9e08952b62ad7fe4778a733c426e6128ff8883f,33507066370640102427095,573853137724250627427.52581820514749198533,0.07805503288091636529
0x820dde0ab9964cf643bef695faa1867cc11a957a,7430503398096010719741,427181565006136550359.62478581007375919991,0.07805503288091636529
0x9fb0c66ddf23d3fc27d51292bed4fe5976141ecd,200000000000000000000,11467156999331248254,0.07805503288091636529
0x77fbaf85f2251af24f49aa73788ce0d60cb11153,5921098517112533501813,326336014459036441321.56536252190288785035,0.07805503288091636529
0x99861856b41de75acbdc4a0dfa1eb9af958b8993,42801533697046775523800,2327936106276557453150.84223539209708014,0.07805503288091636529
0x5e34d873d40fcf2df6dcc3b8b390d215d70c3c2d,9942214531508482711581,533767285555969465356.36605211860774558352,0.07805503288091636529
0x4e1acbb9fd16bf427ad02ace5e603b9912289d13,10000000000000000000000,523887570042825321000,0.07805503288091636529
0xa2bb30106503c611890929b10e91def4c5f6873f,13046867455394257067188,622164333303629762513.50460570309750826912,0.07805503288091636529
0xf8ba07c9bdb1165f348a7e20c20aa670088c2984,16539734551636582173730,784752628656436179666.2326024380436760846,0.07805503288091636529
0xcb493cce0ea4c6e3d933df72528bb0594a2d2dcd,750000000000000000000,35408142898069217287.5,0.07805503288091636529
0xaa9a9ec97d7ecd25134d30bcfb0b98471e66d55c,5000000000000000000000,234508698374789890300,0.07805503288091636529
0xa470bd61f06b1a0c735c58e80c142579e526d158,450000000000000000000,20574713847668089095,0.07805503288091636529
0xa3b2c6482d0a814cb3e2fdcdb3259ddeacdecd8e,177371430802520224757897,7522691595704964178546.99809423617669135301,0.07805503288091636529
0xfbcd35e06e936408b87a013f49b83d05eacc2718,1916060061781530716240,80762322367743992836.8758181235358250304,0.07805503288091636529
0x222b698ec70d6a89741e0a248b6bbf98c5e7f82c,11665987616235106218049,463855262778274407221.56125730608526689744,0.07805503288091636529
